id,reference_code,date,location,district,divisional_secretariat,brief_of_incident,key_perpetrators,perpetrators_religious_affiliation,police_action,government_officials_action,legality_of_place_of_worship,x15,type_of_incident,primary_target
636,10/Feb/E2,2010-02-16T00:00:00Z,Creator Almighty God Believers church Getalawa,Anuradhapura,NA,The church was attacked by a mob at approximately 11.00 in the night.,"Unaffiliated or unidentified individual or group,Religious institution or clergy",Buddhist,Intervene after the event,Absent/unknown,N/A,NA, intimidation or coercion,Individual/s
636,10/Feb/E2,2010-02-16T00:00:00Z,Creator Almighty God Believers church Getalawa,Anuradhapura,NA,The church was attacked by a mob at approximately 11.00 in the night.,"Unaffiliated or unidentified individual or group,Religious institution or clergy",Buddhist,Intervene after the event,Absent/unknown,N/A,NA, intimidation or coercion,Institutions
636,10/Feb/E2,2010-02-16T00:00:00Z,Creator Almighty God Believers church Getalawa,Anuradhapura,NA,The church was attacked by a mob at approximately 11.00 in the night.,"Unaffiliated or unidentified individual or group,Religious institution or clergy",Buddhist,Intervene after the event,Absent/unknown,N/A,NA, intimidation or coercion,Clergy
637,10/Feb/E3,2010-02-19T00:00:00Z,"Living God prayer center
Thirupenthurai",Batticaloa,NA,"The dedication service of the Pastor's residence was disrupted by a large mob of over 100 persons led by several Buddhist monks and individuals with close links to certain politicians. The mob shouted abuse at those gathered for the service and threatened the pastor to stop the service. They declared this was a Buddhist country and Christians need permission to conduct meetings and services and threatened those attending the service to leave the premises. Some of the monks sat inside the house and refused to leave. The Pastor sought protection for his family, fearing an attack during the night. The Police provided a guard for the night.",Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA,Property Damage,Place of worship
638,10/Mar/E1,2010-03-06T00:00:00Z,Church of the Foursquare Gospel Kalutara,Kalutara,NA,Refer 10/Mar/E1. A complaint was lodged at the Kalutara Police by the pastor. The Police advised the Monks not to resort to violence but demanded the pastor to show prior authorization from the Ministry of Religious Affairs and the Kalutara Urban Council to engage in religious activity at the premises. (This is not a legal requirement).,"Unaffiliated or unidentified individual or group,Religious institution or clergy",Buddhist,Intervene after the event,Absent/unknown,N/A,NA,Threats,Individual/s
638,10/Mar/E1,2010-03-06T00:00:00Z,Church of the Foursquare Gospel Kalutara,Kalutara,NA,Refer 10/Mar/E1. A complaint was lodged at the Kalutara Police by the pastor. The Police advised the Monks not to resort to violence but demanded the pastor to show prior authorization from the Ministry of Religious Affairs and the Kalutara Urban Council to engage in religious activity at the premises. (This is not a legal requirement).,"Unaffiliated or unidentified individual or group,Religious institution or clergy",Buddhist,Intervene after the event,Absent/unknown,N/A,NA,Threats,Institutions
638,10/Mar/E1,2010-03-06T00:00:00Z,Church of the Foursquare Gospel Kalutara,Kalutara,NA,Refer 10/Mar/E1. A complaint was lodged at the Kalutara Police by the pastor. The Police advised the Monks not to resort to violence but demanded the pastor to show prior authorization from the Ministry of Religious Affairs and the Kalutara Urban Council to engage in religious activity at the premises. (This is not a legal requirement).,"Unaffiliated or unidentified individual or group,Religious institution or clergy",Buddhist,Intervene after the event,Absent/unknown,N/A,NA,Threats,Clergy
638,10/Mar/E1,2010-03-06T00:00:00Z,Church of the Foursquare Gospel Kalutara,Kalutara,NA,Refer 10/Mar/E1. A complaint was lodged at the Kalutara Police by the pastor. The Police advised the Monks not to resort to violence but demanded the pastor to show prior authorization from the Ministry of Religious Affairs and the Kalutara Urban Council to engage in religious activity at the premises. (This is not a legal requirement).,"Unaffiliated or unidentified individual or group,Religious institution or clergy",Buddhist,Intervene after the event,Absent/unknown,N/A,NA, intimidation or coercion,Individual/s
638,10/Mar/E1,2010-03-06T00:00:00Z,Church of the Foursquare Gospel Kalutara,Kalutara,NA,Refer 10/Mar/E1. A complaint was lodged at the Kalutara Police by the pastor. The Police advised the Monks not to resort to violence but demanded the pastor to show prior authorization from the Ministry of Religious Affairs and the Kalutara Urban Council to engage in religious activity at the premises. (This is not a legal requirement).,"Unaffiliated or unidentified individual or group,Religious institution or clergy",Buddhist,Intervene after the event,Absent/unknown,N/A,NA, intimidation or coercion,Institutions
638,10/Mar/E1,2010-03-06T00:00:00Z,Church of the Foursquare Gospel Kalutara,Kalutara,NA,Refer 10/Mar/E1. A complaint was lodged at the Kalutara Police by the pastor. The Police advised the Monks not to resort to violence but demanded the pastor to show prior authorization from the Ministry of Religious Affairs and the Kalutara Urban Council to engage in religious activity at the premises. (This is not a legal requirement).,"Unaffiliated or unidentified individual or group,Religious institution or clergy",Buddhist,Intervene after the event,Absent/unknown,N/A,NA, intimidation or coercion,Clergy
639,10/Mar/E2,2010-03-07T00:00:00Z,Church of the Foursquare Gospel Kalutara,Kalutara,NA,A mob attacked the church at approximately 1.00 in the morning. A complaint was lodged at the Batticaloa police station in relation to the incident. This church was previously attacked on the 19th of February 2010. (Refer 10/Feb/E3).,Institution or public servant,Unknown or unverifiable,Actively or tacitly involved,Absent/unknown,Cited and requesting clarification,NA,Discriminatory practice or action,Place of worship
639,10/Mar/E2,2010-03-07T00:00:00Z,Church of the Foursquare Gospel Kalutara,Kalutara,NA,A mob attacked the church at approximately 1.00 in the morning. A complaint was lodged at the Batticaloa police station in relation to the incident. This church was previously attacked on the 19th of February 2010. (Refer 10/Feb/E3).,Institution or public servant,Unknown or unverifiable,Actively or tacitly involved,Absent/unknown,Cited and requesting clarification,NA,Discriminatory practice or action,Institutions
639,10/Mar/E2,2010-03-07T00:00:00Z,Church of the Foursquare Gospel Kalutara,Kalutara,NA,A mob attacked the church at approximately 1.00 in the morning. A complaint was lodged at the Batticaloa police station in relation to the incident. This church was previously attacked on the 19th of February 2010. (Refer 10/Feb/E3).,Institution or public servant,Unknown or unverifiable,Actively or tacitly involved,Absent/unknown,Cited and requesting clarification,NA,Discriminatory practice or action,Clergy
640,10/Mar/E3,2010-03-07T00:00:00Z,Living God prayer center Thirupenthurai,Batticaloa,NA,"At approximately 7.00 p.m. four youth who were on their way from a prayer meeting at the church were accosted and assaulted by the owner of a hotel which is located near the church, resulting in an altercation between them.",Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA,Property Damage,Place of worship
641,10/Mar/E4,2010-03-22T00:00:00Z,"Assemblies of God
Wellawaya",Monaragala,NA,"REfer to 10/Mar/E4. The owner of the hotel claimed he sustained an injury and was hospitalized for treatment. The four youth were subsequently arrested by the Police, based on his complaint alleging he was attacked by these four youth who are strangers to the village. Contrary to his allegation, all four young people are children of families resident in the village for many years. A complaint was lodged by the families at the Wellawaya police station on the 22nd night. It is reported that the hotel owner has in recent months acted aggressively towards the congregation, hurling abuse at them while they went to the church.",Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA,Physical violence,Individual/s
642,10/Mar/E5,2010-03-22T00:00:00Z,"Assemblies of God
Wellawaya",Monaragala,NA,"Refer to 10/Mar/E4 and E5. Later that same night, the church was stoned by unidentified persons.
","Unaffiliated or unidentified individual or group,Institution or public servant",Unknown or unverifiable,Actively or tacitly involved,Absent/unknown,N/A,NA,Discriminatory practice or action,Individual/s
643,10/Mar/E6,2010-03-22T00:00:00Z,"Assemblies of God
Wellawaya",Monaragala,NA,"At approximately 10.30 a.m. a mob of about 150 people led by 3 Buddhist monks forcibly entered the church premises. They hurled stones at the building and destroyed chairs and other furniture. The pastor was threatened with death by the mob who shouted at him to stop Christian worship in the area. Following information and threats
of an impending attack on the church, the usual morning service was postponed and hence the congregation were not present during the incident. Some of the attackers spat in the face of the elderly mother in law of the pastor who was present.",Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA,Property Damage,Place of worship
644,10/Mar/E7,2010-03-28T00:00:00Z,"Church of the Foursquare Gospel Germanwatte, Pugoda",Gampaha,NA,"A group of people hurled stones at the roof of the church, causing damage to the roof.","Unaffiliated or unidentified individual or group,Religious institution or clergy",Buddhist,Absent/unknown,Absent/unknown,N/A,NA,Property Damage,Individual/s
644,10/Mar/E7,2010-03-28T00:00:00Z,"Church of the Foursquare Gospel Germanwatte, Pugoda",Gampaha,NA,"A group of people hurled stones at the roof of the church, causing damage to the roof.","Unaffiliated or unidentified individual or group,Religious institution or clergy",Buddhist,Absent/unknown,Absent/unknown,N/A,NA,Property Damage,Place of worship
644,10/Mar/E7,2010-03-28T00:00:00Z,"Church of the Foursquare Gospel Germanwatte, Pugoda",Gampaha,NA,"A group of people hurled stones at the roof of the church, causing damage to the roof.","Unaffiliated or unidentified individual or group,Religious institution or clergy",Buddhist,Absent/unknown,Absent/unknown,N/A,NA,Property Damage,Institutions
644,10/Mar/E7,2010-03-28T00:00:00Z,"Church of the Foursquare Gospel Germanwatte, Pugoda",Gampaha,NA,"A group of people hurled stones at the roof of the church, causing damage to the roof.","Unaffiliated or unidentified individual or group,Religious institution or clergy",Buddhist,Absent/unknown,Absent/unknown,N/A,NA,Threats,Individual/s
644,10/Mar/E7,2010-03-28T00:00:00Z,"Church of the Foursquare Gospel Germanwatte, Pugoda",Gampaha,NA,"A group of people hurled stones at the roof of the church, causing damage to the roof.","Unaffiliated or unidentified individual or group,Religious institution or clergy",Buddhist,Absent/unknown,Absent/unknown,N/A,NA,Threats,Place of worship
644,10/Mar/E7,2010-03-28T00:00:00Z,"Church of the Foursquare Gospel Germanwatte, Pugoda",Gampaha,NA,"A group of people hurled stones at the roof of the church, causing damage to the roof.","Unaffiliated or unidentified individual or group,Religious institution or clergy",Buddhist,Absent/unknown,Absent/unknown,N/A,NA,Threats,Institutions
644,10/Mar/E7,2010-03-28T00:00:00Z,"Church of the Foursquare Gospel Germanwatte, Pugoda",Gampaha,NA,"A group of people hurled stones at the roof of the church, causing damage to the roof.","Unaffiliated or unidentified individual or group,Religious institution or clergy",Buddhist,Absent/unknown,Absent/unknown,N/A,NA, intimidation or coercion,Individual/s
644,10/Mar/E7,2010-03-28T00:00:00Z,"Church of the Foursquare Gospel Germanwatte, Pugoda",Gampaha,NA,"A group of people hurled stones at the roof of the church, causing damage to the roof.","Unaffiliated or unidentified individual or group,Religious institution or clergy",Buddhist,Absent/unknown,Absent/unknown,N/A,NA, intimidation or coercion,Place of worship
644,10/Mar/E7,2010-03-28T00:00:00Z,"Church of the Foursquare Gospel Germanwatte, Pugoda",Gampaha,NA,"A group of people hurled stones at the roof of the church, causing damage to the roof.","Unaffiliated or unidentified individual or group,Religious institution or clergy",Buddhist,Absent/unknown,Absent/unknown,N/A,NA, intimidation or coercion,Institutions
645,10/Apr/E1,2010-04-04T00:00:00Z,"The Apostolic Church
Dolosbagaya, Nawalapitiya",Kandy,NA,"The church was attacked by an unidentified gang during the night. The pulpit, musical
instruments and furniture used by the Sunday School children were removed from the building and set on fire.",Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA,Property Damage,Place of worship
646,10/Apr/E2,2010-04-13T00:00:00Z,"The Apostolic Church
Dolosbagaya, Nawalapitiya",Kandy,NA,"A group of 12 Christians headed by the pastor were assaulted and subjected to intimidation by a mob of about 500 people led by a Buddhist monk. The incident occurred at approximately 4.30 p.m. when the group of Christians were distributing leaflets in the village of Edurampolawatta, pertaining to a Christian film that was to be screened the following day. The group of Christians were humiliated and forced to walk a distance of approximately 3 kilometres to the Bulathkohupitiya town, while the mob shouted, threatened and beat them. When they were being led in to the town, two Policemen who were on the road intervened and took the beleaguered Christians to the Police Station, dispersing the mob.",Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA,Property Damage,Place of worship
647,10/May/E1,2010-05-02T00:00:00Z,Church of the Foursquare Gospel Bulathkohupitiya,Kegalle,NA,"The church was attacked by the same mob which carried out attacks on 19th February and 7th March 2010. This attack which took place around 12 midnight caused damage to 20 concrete pillars. A complaint was lodged at the Batticaloa police station.
Arrangements were made through the peace committee to grant compensation.","Unaffiliated or unidentified individual or group,Religious institution or clergy",Buddhist,Present and intervene,Absent/unknown,N/A,NA,Physical violence,Individual/s
647,10/May/E1,2010-05-02T00:00:00Z,Church of the Foursquare Gospel Bulathkohupitiya,Kegalle,NA,"The church was attacked by the same mob which carried out attacks on 19th February and 7th March 2010. This attack which took place around 12 midnight caused damage to 20 concrete pillars. A complaint was lodged at the Batticaloa police station.
Arrangements were made through the peace committee to grant compensation.","Unaffiliated or unidentified individual or group,Religious institution or clergy",Buddhist,Present and intervene,Absent/unknown,N/A,NA,Physical violence,Institutions
647,10/May/E1,2010-05-02T00:00:00Z,Church of the Foursquare Gospel Bulathkohupitiya,Kegalle,NA,"The church was attacked by the same mob which carried out attacks on 19th February and 7th March 2010. This attack which took place around 12 midnight caused damage to 20 concrete pillars. A complaint was lodged at the Batticaloa police station.
Arrangements were made through the peace committee to grant compensation.","Unaffiliated or unidentified individual or group,Religious institution or clergy",Buddhist,Present and intervene,Absent/unknown,N/A,NA,Physical violence,Clergy
647,10/May/E1,2010-05-02T00:00:00Z,Church of the Foursquare Gospel Bulathkohupitiya,Kegalle,NA,"The church was attacked by the same mob which carried out attacks on 19th February and 7th March 2010. This attack which took place around 12 midnight caused damage to 20 concrete pillars. A complaint was lodged at the Batticaloa police station.
Arrangements were made through the peace committee to grant compensation.","Unaffiliated or unidentified individual or group,Religious institution or clergy",Buddhist,Present and intervene,Absent/unknown,N/A,NA,Threats,Individual/s
647,10/May/E1,2010-05-02T00:00:00Z,Church of the Foursquare Gospel Bulathkohupitiya,Kegalle,NA,"The church was attacked by the same mob which carried out attacks on 19th February and 7th March 2010. This attack which took place around 12 midnight caused damage to 20 concrete pillars. A complaint was lodged at the Batticaloa police station.
Arrangements were made through the peace committee to grant compensation.","Unaffiliated or unidentified individual or group,Religious institution or clergy",Buddhist,Present and intervene,Absent/unknown,N/A,NA,Threats,Institutions
647,10/May/E1,2010-05-02T00:00:00Z,Church of the Foursquare Gospel Bulathkohupitiya,Kegalle,NA,"The church was attacked by the same mob which carried out attacks on 19th February and 7th March 2010. This attack which took place around 12 midnight caused damage to 20 concrete pillars. A complaint was lodged at the Batticaloa police station.
Arrangements were made through the peace committee to grant compensation.","Unaffiliated or unidentified individual or group,Religious institution or clergy",Buddhist,Present and intervene,Absent/unknown,N/A,NA,Threats,Clergy
647,10/May/E1,2010-05-02T00:00:00Z,Church of the Foursquare Gospel Bulathkohupitiya,Kegalle,NA,"The church was attacked by the same mob which carried out attacks on 19th February and 7th March 2010. This attack which took place around 12 midnight caused damage to 20 concrete pillars. A complaint was lodged at the Batticaloa police station.
Arrangements were made through the peace committee to grant compensation.","Unaffiliated or unidentified individual or group,Religious institution or clergy",Buddhist,Present and intervene,Absent/unknown,N/A,NA, intimidation or coercion,Individual/s
647,10/May/E1,2010-05-02T00:00:00Z,Church of the Foursquare Gospel Bulathkohupitiya,Kegalle,NA,"The church was attacked by the same mob which carried out attacks on 19th February and 7th March 2010. This attack which took place around 12 midnight caused damage to 20 concrete pillars. A complaint was lodged at the Batticaloa police station.
Arrangements were made through the peace committee to grant compensation.","Unaffiliated or unidentified individual or group,Religious institution or clergy",Buddhist,Present and intervene,Absent/unknown,N/A,NA, intimidation or coercion,Institutions
647,10/May/E1,2010-05-02T00:00:00Z,Church of the Foursquare Gospel Bulathkohupitiya,Kegalle,NA,"The church was attacked by the same mob which carried out attacks on 19th February and 7th March 2010. This attack which took place around 12 midnight caused damage to 20 concrete pillars. A complaint was lodged at the Batticaloa police station.
Arrangements were made through the peace committee to grant compensation.","Unaffiliated or unidentified individual or group,Religious institution or clergy",Buddhist,Present and intervene,Absent/unknown,N/A,NA, intimidation or coercion,Clergy
648,10/May/E2,2010-05-02T00:00:00Z,Living God prayer center Thirupenthurai,Batticaloa,NA,"At approximately 3 am, the modest church built using woven coconut leaves was set on fire, destroying it completely.
",Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA,Property Damage,Place of worship
649,10/Jun/E1,2010-06-03T00:00:00Z,Mahimaya Yesusta Rajagahawatta,Puttalam,NA,At approximately 4.00 P.M. the Church was demolished by the officials of the Urban Development Authority who arrived at its premises with a group of about 100 police officers including the O.I.C.s of the surrounding police stations using Backhoe equipment. The demolition took place amidst a strong protest led by the congregation. The incumbent pastor Thiruchelvem who opposed the malicious action was assaulted by the police in public.,Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA,Property Damage,Place of worship
650,10/Jun/E2,2010-06-24T00:00:00Z,Calvary Christian Church Rajagiriya,Colombo,NA,When the Urban Development Authority and the police were questioned by the pastor and the congregation about the demolition they alleged that it was an unauthorized construction.,Institution or public servant,Unknown or unverifiable,Actively or tacitly involved,Actively or tacitly involved,N/A,NA,Property Damage,Place of worship
650,10/Jun/E2,2010-06-24T00:00:00Z,Calvary Christian Church Rajagiriya,Colombo,NA,When the Urban Development Authority and the police were questioned by the pastor and the congregation about the demolition they alleged that it was an unauthorized construction.,Institution or public servant,Unknown or unverifiable,Actively or tacitly involved,Actively or tacitly involved,N/A,NA,Property Damage,Institutions
650,10/Jun/E2,2010-06-24T00:00:00Z,Calvary Christian Church Rajagiriya,Colombo,NA,When the Urban Development Authority and the police were questioned by the pastor and the congregation about the demolition they alleged that it was an unauthorized construction.,Institution or public servant,Unknown or unverifiable,Actively or tacitly involved,Actively or tacitly involved,N/A,NA,Property Damage,Clergy
650,10/Jun/E2,2010-06-24T00:00:00Z,Calvary Christian Church Rajagiriya,Colombo,NA,When the Urban Development Authority and the police were questioned by the pastor and the congregation about the demolition they alleged that it was an unauthorized construction.,Institution or public servant,Unknown or unverifiable,Actively or tacitly involved,Actively or tacitly involved,N/A,NA,Physical violence,Place of worship
650,10/Jun/E2,2010-06-24T00:00:00Z,Calvary Christian Church Rajagiriya,Colombo,NA,When the Urban Development Authority and the police were questioned by the pastor and the congregation about the demolition they alleged that it was an unauthorized construction.,Institution or public servant,Unknown or unverifiable,Actively or tacitly involved,Actively or tacitly involved,N/A,NA,Physical violence,Institutions
650,10/Jun/E2,2010-06-24T00:00:00Z,Calvary Christian Church Rajagiriya,Colombo,NA,When the Urban Development Authority and the police were questioned by the pastor and the congregation about the demolition they alleged that it was an unauthorized construction.,Institution or public servant,Unknown or unverifiable,Actively or tacitly involved,Actively or tacitly involved,N/A,NA,Physical violence,Clergy
651,10/Jun/E3,2010-06-24T00:00:00Z,Calvary Christian Church Rajagiriya,Colombo,NA,"The pastor and his wife, who were on their way to a Church member’s house at approximately 10.30 a.m., were accosted by four men at a lonely junction. The men surrounded them and questioned them about the church ministry, verbally abusing the couple. The mob turned violent after a while, assaulting the pastor and his wife with their fists. They doused the beaten pastor with a bottle of engine oil, threatening him to stop his ministry. The pastor was admitted to hospital for treatment for minor injuries. A complaint was lodged at the police station. However, no arrests were made.",Institution or public servant,Unknown or unverifiable,Actively or tacitly involved,Actively or tacitly involved,Deemed illegal/unauthorised,NA,Discriminatory practice or action,Place of worship
652,10/Jul/E1,2010-07-25T00:00:00Z,Church of the Foursquare Gospel Radawana,Gampaha,NA,"Refer 10/Jul/E1. Meanwhile, the police requested the pastor to be present at the police station on the following Sunday (1st August) upon a complaint lodged by a local Buddhist monk. At the Police station, he was questioned as to the validity of the church.",Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA,Physical violence,Individual/s
652,10/Jul/E1,2010-07-25T00:00:00Z,Church of the Foursquare Gospel Radawana,Gampaha,NA,"Refer 10/Jul/E1. Meanwhile, the police requested the pastor to be present at the police station on the following Sunday (1st August) upon a complaint lodged by a local Buddhist monk. At the Police station, he was questioned as to the validity of the church.",Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA,Physical violence,Institutions
652,10/Jul/E1,2010-07-25T00:00:00Z,Church of the Foursquare Gospel Radawana,Gampaha,NA,"Refer 10/Jul/E1. Meanwhile, the police requested the pastor to be present at the police station on the following Sunday (1st August) upon a complaint lodged by a local Buddhist monk. At the Police station, he was questioned as to the validity of the church.",Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA,Physical violence,Clergy
652,10/Jul/E1,2010-07-25T00:00:00Z,Church of the Foursquare Gospel Radawana,Gampaha,NA,"Refer 10/Jul/E1. Meanwhile, the police requested the pastor to be present at the police station on the following Sunday (1st August) upon a complaint lodged by a local Buddhist monk. At the Police station, he was questioned as to the validity of the church.",Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA,Threats,Individual/s
652,10/Jul/E1,2010-07-25T00:00:00Z,Church of the Foursquare Gospel Radawana,Gampaha,NA,"Refer 10/Jul/E1. Meanwhile, the police requested the pastor to be present at the police station on the following Sunday (1st August) upon a complaint lodged by a local Buddhist monk. At the Police station, he was questioned as to the validity of the church.",Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA,Threats,Institutions
652,10/Jul/E1,2010-07-25T00:00:00Z,Church of the Foursquare Gospel Radawana,Gampaha,NA,"Refer 10/Jul/E1. Meanwhile, the police requested the pastor to be present at the police station on the following Sunday (1st August) upon a complaint lodged by a local Buddhist monk. At the Police station, he was questioned as to the validity of the church.",Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA,Threats,Clergy
652,10/Jul/E1,2010-07-25T00:00:00Z,Church of the Foursquare Gospel Radawana,Gampaha,NA,"Refer 10/Jul/E1. Meanwhile, the police requested the pastor to be present at the police station on the following Sunday (1st August) upon a complaint lodged by a local Buddhist monk. At the Police station, he was questioned as to the validity of the church.",Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA, intimidation or coercion,Individual/s
652,10/Jul/E1,2010-07-25T00:00:00Z,Church of the Foursquare Gospel Radawana,Gampaha,NA,"Refer 10/Jul/E1. Meanwhile, the police requested the pastor to be present at the police station on the following Sunday (1st August) upon a complaint lodged by a local Buddhist monk. At the Police station, he was questioned as to the validity of the church.",Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA, intimidation or coercion,Institutions
652,10/Jul/E1,2010-07-25T00:00:00Z,Church of the Foursquare Gospel Radawana,Gampaha,NA,"Refer 10/Jul/E1. Meanwhile, the police requested the pastor to be present at the police station on the following Sunday (1st August) upon a complaint lodged by a local Buddhist monk. At the Police station, he was questioned as to the validity of the church.",Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA, intimidation or coercion,Clergy
653,10/Aug/E1,2010-08-01T00:00:00Z,Church of the Foursquare Gospel Radawana,Gampaha,NA,"At approximately 9.45 in the morning, while the pastor and his congregation were at prayer, a group of persons including his neighbor entered the premises and demanded that they stop worshipping. The prayer service was abandoned amidst the threats.
","Institution or public servant,Religious institution or clergy",Buddhist,Actively or tacitly involved,Absent/unknown,Cited and requesting clarification,NA,Discriminatory practice or action,Place of worship
653,10/Aug/E1,2010-08-01T00:00:00Z,Church of the Foursquare Gospel Radawana,Gampaha,NA,"At approximately 9.45 in the morning, while the pastor and his congregation were at prayer, a group of persons including his neighbor entered the premises and demanded that they stop worshipping. The prayer service was abandoned amidst the threats.
","Institution or public servant,Religious institution or clergy",Buddhist,Actively or tacitly involved,Absent/unknown,Cited and requesting clarification,NA,Discriminatory practice or action,Institutions
653,10/Aug/E1,2010-08-01T00:00:00Z,Church of the Foursquare Gospel Radawana,Gampaha,NA,"At approximately 9.45 in the morning, while the pastor and his congregation were at prayer, a group of persons including his neighbor entered the premises and demanded that they stop worshipping. The prayer service was abandoned amidst the threats.
","Institution or public servant,Religious institution or clergy",Buddhist,Actively or tacitly involved,Absent/unknown,Cited and requesting clarification,NA,Discriminatory practice or action,Clergy
654,10/Aug/E2,2010-08-08T00:00:00Z,Assembly of God Church Bulathkohupitiya,Kegalle,NA,"At approximately 10.25 in the morning a mob of about 35 people led by 6 Buddhist monks entered the Church premises and prevented the congregation from taking part in the Sunday service. They shouted threats at the pastor and assaulted him. The pulpit, musical instruments and the furniture were destroyed by the mob. A complaint was lodged at the Kalutara North Police station.",Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA,Threats,Place of worship
654,10/Aug/E2,2010-08-08T00:00:00Z,Assembly of God Church Bulathkohupitiya,Kegalle,NA,"At approximately 10.25 in the morning a mob of about 35 people led by 6 Buddhist monks entered the Church premises and prevented the congregation from taking part in the Sunday service. They shouted threats at the pastor and assaulted him. The pulpit, musical instruments and the furniture were destroyed by the mob. A complaint was lodged at the Kalutara North Police station.",Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA,Threats,Institutions
654,10/Aug/E2,2010-08-08T00:00:00Z,Assembly of God Church Bulathkohupitiya,Kegalle,NA,"At approximately 10.25 in the morning a mob of about 35 people led by 6 Buddhist monks entered the Church premises and prevented the congregation from taking part in the Sunday service. They shouted threats at the pastor and assaulted him. The pulpit, musical instruments and the furniture were destroyed by the mob. A complaint was lodged at the Kalutara North Police station.",Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA,Threats,Clergy
654,10/Aug/E2,2010-08-08T00:00:00Z,Assembly of God Church Bulathkohupitiya,Kegalle,NA,"At approximately 10.25 in the morning a mob of about 35 people led by 6 Buddhist monks entered the Church premises and prevented the congregation from taking part in the Sunday service. They shouted threats at the pastor and assaulted him. The pulpit, musical instruments and the furniture were destroyed by the mob. A complaint was lodged at the Kalutara North Police station.",Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA, intimidation or coercion,Place of worship
654,10/Aug/E2,2010-08-08T00:00:00Z,Assembly of God Church Bulathkohupitiya,Kegalle,NA,"At approximately 10.25 in the morning a mob of about 35 people led by 6 Buddhist monks entered the Church premises and prevented the congregation from taking part in the Sunday service. They shouted threats at the pastor and assaulted him. The pulpit, musical instruments and the furniture were destroyed by the mob. A complaint was lodged at the Kalutara North Police station.",Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA, intimidation or coercion,Institutions
654,10/Aug/E2,2010-08-08T00:00:00Z,Assembly of God Church Bulathkohupitiya,Kegalle,NA,"At approximately 10.25 in the morning a mob of about 35 people led by 6 Buddhist monks entered the Church premises and prevented the congregation from taking part in the Sunday service. They shouted threats at the pastor and assaulted him. The pulpit, musical instruments and the furniture were destroyed by the mob. A complaint was lodged at the Kalutara North Police station.",Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA, intimidation or coercion,Clergy
655,10/Oct/E1,2010-10-10T00:00:00Z,Church of the Four Square Gospel Kalutara,Kalutara,NA,"During the Sunday service, 3 men who positioned themselves in neighbouring premises disrupted the service by shouting threats at the pastor and congregation.
","Unaffiliated or unidentified individual or group,Religious institution or clergy",Buddhist,Absent/unknown,Absent/unknown,N/A,NA,Property Damage,Place of worship
655,10/Oct/E1,2010-10-10T00:00:00Z,Church of the Four Square Gospel Kalutara,Kalutara,NA,"During the Sunday service, 3 men who positioned themselves in neighbouring premises disrupted the service by shouting threats at the pastor and congregation.
","Unaffiliated or unidentified individual or group,Religious institution or clergy",Buddhist,Absent/unknown,Absent/unknown,N/A,NA,Property Damage,Institutions
655,10/Oct/E1,2010-10-10T00:00:00Z,Church of the Four Square Gospel Kalutara,Kalutara,NA,"During the Sunday service, 3 men who positioned themselves in neighbouring premises disrupted the service by shouting threats at the pastor and congregation.
","Unaffiliated or unidentified individual or group,Religious institution or clergy",Buddhist,Absent/unknown,Absent/unknown,N/A,NA,Property Damage,Clergy
