date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2024-07-15,Southern,Galle,Galle,6.037199974060059,80.22450256347656,cereals and tubers,Rice (white),KG,actual,Retail,LKR,271.33,0.8964
2024-07-15,Southern,Galle,Galle,6.037199974060059,80.22450256347656,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,48.01,0.1586
2024-07-15,Southern,Galle,Galle,6.037199974060059,80.22450256347656,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1220.0,4.0305
2024-07-15,Southern,Galle,Galle,6.037199974060059,80.22450256347656,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,903.33,2.9844
2024-07-15,Southern,Galle,Galle,6.037199974060059,80.22450256347656,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,2000.0,6.6074
2024-07-15,Southern,Galle,Galle,6.037199974060059,80.22450256347656,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2640.0,8.7218
2024-07-15,Southern,Galle,Galle,6.037199974060059,80.22450256347656,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,929.79,3.0718
2024-07-15,Southern,Galle,Galle,6.037199974060059,80.22450256347656,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,2313.33,7.6426
2024-07-15,Southern,Galle,Galle,6.037199974060059,80.22450256347656,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,888.0,2.9337
2024-07-15,Southern,Galle,Galle,6.037199974060059,80.22450256347656,pulses and nuts,Beans,KG,actual,Retail,LKR,769.0,2.5406
2024-07-15,Southern,Galle,Galle,6.037199974060059,80.22450256347656,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,1240.0,4.0966
2024-07-15,Southern,Galle,Galle,6.037199974060059,80.22450256347656,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,983.33,3.2486
2024-07-15,Southern,Galle,Galle,6.037199974060059,80.22450256347656,pulses and nuts,Lentils,KG,actual,Retail,LKR,317.5,1.0489
2024-07-15,Southern,Galle,Galle,6.037199974060059,80.22450256347656,vegetables and fruits,Bananas,KG,actual,Retail,LKR,199.0,0.6574
2024-07-15,Southern,Galle,Galle,6.037199974060059,80.22450256347656,vegetables and fruits,Carrots,KG,actual,Retail,LKR,522.5,1.7262
2024-07-15,Southern,Galle,Galle,6.037199974060059,80.22450256347656,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,90.33,0.2984
2024-07-15,Southern,Galle,Galle,6.037199974060059,80.22450256347656,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,340.0,1.1233
2024-07-15,Southern,Galle,Galle,6.037199974060059,80.22450256347656,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,242.53,0.8013
2024-07-15,Southern,Galle,Galle,6.037199974060059,80.22450256347656,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,455.25,1.504
2024-07-15,Southern,Galle,Galle,6.037199974060059,80.22450256347656,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,503.67,1.664
2024-07-15,Southern,Galle,Galle,6.037199974060059,80.22450256347656,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,214.0,0.707
2024-07-15,Southern,Galle,Galle,6.037199974060059,80.22450256347656,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,399.0,1.3182
2024-07-15,Southern,Galle,Galle,6.037199974060059,80.22450256347656,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,456.33,1.5076
2024-07-15,Southern,Hambantota,Hambantota,6.141300201416016,81.08159637451172,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,268.0,0.8854
2024-07-15,Southern,Hambantota,Hambantota,6.141300201416016,81.08159637451172,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,223.33,0.7378
2024-07-15,Southern,Hambantota,Hambantota,6.141300201416016,81.08159637451172,cereals and tubers,Rice (white),KG,actual,Retail,LKR,242.5,0.8011
2024-07-15,Southern,Hambantota,Hambantota,6.141300201416016,81.08159637451172,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,47.67,0.1575
2024-07-15,Southern,Hambantota,Hambantota,6.141300201416016,81.08159637451172,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2066.67,6.8277
2024-07-15,Southern,Hambantota,Hambantota,6.141300201416016,81.08159637451172,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1200.0,3.9645
2024-07-15,Southern,Hambantota,Hambantota,6.141300201416016,81.08159637451172,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,2166.67,7.158
2024-07-15,Southern,Hambantota,Hambantota,6.141300201416016,81.08159637451172,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,887.5,2.932
2024-07-15,Southern,Hambantota,Hambantota,6.141300201416016,81.08159637451172,pulses and nuts,Beans,KG,actual,Retail,LKR,767.5,2.5356
2024-07-15,Southern,Hambantota,Hambantota,6.141300201416016,81.08159637451172,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,1133.33,3.7442
2024-07-15,Southern,Hambantota,Hambantota,6.141300201416016,81.08159637451172,pulses and nuts,Lentils,KG,actual,Retail,LKR,308.0,1.0175
2024-07-15,Southern,Hambantota,Hambantota,6.141300201416016,81.08159637451172,vegetables and fruits,Bananas,KG,actual,Retail,LKR,192.5,0.636
2024-07-15,Southern,Hambantota,Hambantota,6.141300201416016,81.08159637451172,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,450.0,1.4867
2024-07-15,Southern,Hambantota,Hambantota,6.141300201416016,81.08159637451172,vegetables and fruits,Carrots,KG,actual,Retail,LKR,582.5,1.9244
2024-07-15,Southern,Hambantota,Hambantota,6.141300201416016,81.08159637451172,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,250.0,0.8259
2024-07-15,Southern,Hambantota,Hambantota,6.141300201416016,81.08159637451172,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,377.5,1.2472
2024-07-15,Southern,Hambantota,Hambantota,6.141300201416016,81.08159637451172,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,185.0,0.6112
2024-07-15,Southern,Hambantota,Hambantota,6.141300201416016,81.08159637451172,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,235.0,0.7764
2024-07-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,290.4,0.9594
2024-07-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,220.0,0.7268
2024-07-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,cereals and tubers,Rice (white),KG,actual,Retail,LKR,261.33,0.8634
2024-07-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,1955.0,6.4588
2024-07-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1087.5,3.5928
2024-07-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,2133.33,7.0479
2024-07-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2382.5,7.8711
2024-07-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1335.0,4.4105
2024-07-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,2037.5,6.7313
2024-07-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,pulses and nuts,Beans,KG,actual,Retail,LKR,734.67,2.4271
2024-07-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,962.5,3.1798
2024-07-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,pulses and nuts,Lentils,KG,actual,Retail,LKR,319.2,1.0545
2024-07-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,vegetables and fruits,Bananas,KG,actual,Retail,LKR,207.0,0.6839
2024-07-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,vegetables and fruits,Carrots,KG,actual,Retail,LKR,567.0,1.8732
2024-07-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,97.67,0.3227
2024-07-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,262.8,0.8682
2024-07-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,443.4,1.4649
2024-07-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,455.83,1.5059
2024-07-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,vegetables and fruits,Papaya,KG,actual,Retail,LKR,210.0,0.6938
2024-07-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,374.0,1.2356
2024-07-15,Southern,Matara,Matara,5.952000141143799,80.51570129394531,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,431.0,1.4239
2024-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,284.6,0.9402
2024-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,cereals and tubers,Rice (white),KG,actual,Retail,LKR,249.38,0.8239
2024-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,51.84,0.1713
2024-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2245.0,7.4168
2024-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1175.0,3.8819
2024-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,1100.0,3.6341
2024-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1530.0,5.0547
2024-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2460.0,8.1271
2024-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1400.0,4.6252
2024-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,852.5,2.8164
2024-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,1680.0,5.5502
2024-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1321.0,4.3642
2024-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,861.0,2.8445
2024-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,pulses and nuts,Beans,KG,actual,Retail,LKR,742.5,2.453
2024-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,942.5,3.1137
2024-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,909.33,3.0042
2024-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,pulses and nuts,Lentils,KG,actual,Retail,LKR,312.8,1.0334
2024-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,vegetables and fruits,Bananas,KG,actual,Retail,LKR,220.0,0.7268
2024-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,354.5,1.1712
2024-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,353.67,1.1684
2024-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,252.13,0.833
2024-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,449.0,1.4834
2024-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,vegetables and fruits,Papaya,KG,actual,Retail,LKR,298.0,0.9845
2024-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,255.56,0.8443
2024-07-15,Uva,Badulla,Badulla,6.988800048828125,81.04149627685547,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,314.67,1.0396
2024-07-15,Uva,Badulla,Bandarawela,6.8299518,80.9914521,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,262.8,0.8682
2024-07-15,Uva,Badulla,Bandarawela,6.8299518,80.9914521,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,222.0,0.7334
2024-07-15,Uva,Badulla,Bandarawela,6.8299518,80.9914521,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,52.64,0.1739
2024-07-15,Uva,Badulla,Bandarawela,6.8299518,80.9914521,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,1850.0,6.1119
2024-07-15,Uva,Badulla,Bandarawela,6.8299518,80.9914521,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2260.0,7.4664
2024-07-15,Uva,Badulla,Bandarawela,6.8299518,80.9914521,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1570.83,5.1896
2024-07-15,Uva,Badulla,Bandarawela,6.8299518,80.9914521,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,925.0,3.0559
2024-07-15,Uva,Badulla,Bandarawela,6.8299518,80.9914521,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1157.5,3.824
2024-07-15,Uva,Badulla,Bandarawela,6.8299518,80.9914521,pulses and nuts,Beans,KG,actual,Retail,LKR,693.2,2.2901
2024-07-15,Uva,Badulla,Bandarawela,6.8299518,80.9914521,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,1060.0,3.5019
2024-07-15,Uva,Badulla,Bandarawela,6.8299518,80.9914521,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,900.0,2.9733
2024-07-15,Uva,Badulla,Bandarawela,6.8299518,80.9914521,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,304.8,1.007
2024-07-15,Uva,Badulla,Bandarawela,6.8299518,80.9914521,vegetables and fruits,Carrots,KG,actual,Retail,LKR,454.8,1.5025
2024-07-15,Uva,Badulla,Bandarawela,6.8299518,80.9914521,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,88.0,0.2907
2024-07-15,Uva,Badulla,Bandarawela,6.8299518,80.9914521,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,268.4,0.8867
2024-07-15,Uva,Badulla,Bandarawela,6.8299518,80.9914521,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,494.0,1.632
2024-07-15,Uva,Badulla,Bandarawela,6.8299518,80.9914521,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,494.0,1.632
2024-07-15,Uva,Badulla,Bandarawela,6.8299518,80.9914521,vegetables and fruits,Papaya,KG,actual,Retail,LKR,207.6,0.6859
2024-07-15,Uva,Badulla,Bandarawela,6.8299518,80.9914521,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,285.6,0.9435
2024-07-15,Uva,Badulla,Bandarawela,6.8299518,80.9914521,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,352.0,1.1629
2024-07-15,Uva,Badulla,Bandarawela,6.8299518,80.9914521,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,369.6,1.2211
2024-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,290.0,0.9581
2024-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,221.16,0.7306
2024-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,cereals and tubers,Rice (white),KG,actual,Retail,LKR,263.25,0.8697
2024-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,52.95,0.1749
2024-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2356.0,7.7835
2024-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1052.83,3.4783
2024-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,934.0,3.0857
2024-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2220.0,7.3342
2024-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1340.0,4.427
2024-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,1750.0,5.7815
2024-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1201.5,3.9694
2024-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,866.4,2.8623
2024-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,pulses and nuts,Beans,KG,actual,Retail,LKR,670.8,2.2161
2024-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,1022.0,3.3764
2024-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,pulses and nuts,Lentils,KG,actual,Retail,LKR,308.6,1.0195
2024-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,vegetables and fruits,Bananas,KG,actual,Retail,LKR,182.0,0.6013
2024-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,290.4,0.9594
2024-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,vegetables and fruits,Carrots,KG,actual,Retail,LKR,418.0,1.381
2024-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,109.44,0.3616
2024-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,251.6,0.8312
2024-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,239.9,0.7926
2024-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,424.17,1.4013
2024-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,vegetables and fruits,Papaya,KG,actual,Retail,LKR,279.2,0.9224
2024-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,352.67,1.1651
2024-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,238.4,0.7876
2024-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,250.6,0.8279
2024-07-15,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,351.6,1.1616
2024-07-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,443.33,1.4646
2024-07-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,218.72,0.7226
2024-07-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,cereals and tubers,Rice (white),KG,actual,Retail,LKR,265.4,0.8768
2024-07-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2175.0,7.1856
2024-07-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,990.0,3.2707
2024-07-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,980.0,3.2376
2024-07-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,953.33,3.1495
2024-07-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,2073.33,6.8497
2024-07-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1131.6,3.7385
2024-07-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,pulses and nuts,Beans,KG,actual,Retail,LKR,684.0,2.2597
2024-07-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,918.0,3.0328
2024-07-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,vegetables and fruits,Bananas,KG,actual,Retail,LKR,189.6,0.6264
2024-07-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,370.4,1.2237
2024-07-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,vegetables and fruits,Carrots,KG,actual,Retail,LKR,529.2,1.7483
2024-07-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,81.8,0.2702
2024-07-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,318.4,1.0519
2024-07-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,231.2,0.7638
2024-07-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,vegetables and fruits,Onions (red),KG,actual,Retail,LKR,396.4,1.3096
2024-07-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,412.53,1.3629
2024-07-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,vegetables and fruits,Papaya,KG,actual,Retail,LKR,220.8,0.7295
2024-07-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,260.5,0.8606
2024-07-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,269.6,0.8907
2024-07-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,305.6,1.0096
2024-07-15,Uva,Moneragala,Dammbagalla,6.979858,81.37467,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,449.6,1.4853
2024-07-15,Uva,Moneragala,Monaragala,6.87469,81.23173,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,456.83,1.5092
2024-07-15,Uva,Moneragala,Monaragala,6.87469,81.23173,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,218.8,0.7229
2024-07-15,Uva,Moneragala,Monaragala,6.87469,81.23173,cereals and tubers,Rice (white),KG,actual,Retail,LKR,263.5,0.8705
2024-07-15,Uva,Moneragala,Monaragala,6.87469,81.23173,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,50.68,0.1674
2024-07-15,Uva,Moneragala,Monaragala,6.87469,81.23173,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1072.0,3.5416
2024-07-15,Uva,Moneragala,Monaragala,6.87469,81.23173,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2573.33,8.5015
2024-07-15,Uva,Moneragala,Monaragala,6.87469,81.23173,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,2386.67,7.8849
2024-07-15,Uva,Moneragala,Monaragala,6.87469,81.23173,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1204.0,3.9777
2024-07-15,Uva,Moneragala,Monaragala,6.87469,81.23173,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,854.4,2.8227
2024-07-15,Uva,Moneragala,Monaragala,6.87469,81.23173,pulses and nuts,Beans,KG,actual,Retail,LKR,669.47,2.2117
2024-07-15,Uva,Moneragala,Monaragala,6.87469,81.23173,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,855.0,2.8247
2024-07-15,Uva,Moneragala,Monaragala,6.87469,81.23173,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,836.0,2.7619
2024-07-15,Uva,Moneragala,Monaragala,6.87469,81.23173,pulses and nuts,Lentils,KG,actual,Retail,LKR,309.6,1.0228
2024-07-15,Uva,Moneragala,Monaragala,6.87469,81.23173,vegetables and fruits,Bananas,KG,actual,Retail,LKR,139.2,0.4599
2024-07-15,Uva,Moneragala,Monaragala,6.87469,81.23173,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,356.8,1.1788
2024-07-15,Uva,Moneragala,Monaragala,6.87469,81.23173,vegetables and fruits,Carrots,KG,actual,Retail,LKR,503.2,1.6624
2024-07-15,Uva,Moneragala,Monaragala,6.87469,81.23173,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,82.0,0.2709
2024-07-15,Uva,Moneragala,Monaragala,6.87469,81.23173,vegetables and fruits,Onions (red),KG,actual,Retail,LKR,496.0,1.6386
2024-07-15,Uva,Moneragala,Monaragala,6.87469,81.23173,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,530.0,1.751
2024-07-15,Uva,Moneragala,Monaragala,6.87469,81.23173,vegetables and fruits,Papaya,KG,actual,Retail,LKR,206.8,0.6832
2024-07-15,Uva,Moneragala,Monaragala,6.87469,81.23173,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,289.38,0.956
